1 -490.340000 9.435917 10.744729 115.449191
2 -502.880000 6.140121 5.911695 34.948135
3 -481.730000 19.810105 20.017911 400.716745
4 -486.020000 12.408617 9.874893 97.513521
5 -487.920000 14.451940 13.751981 189.116973
6 -478.090000 15.897915 13.110788 171.892763
7 -473.460000 13.667846 15.413968 237.590396
8 -493.900000 11.626372 9.919268 98.391883
9 -492.250000 8.030054 7.246044 52.505159
10 -493.180000 13.229399 16.357816 267.578150
11 -483.910000 18.247964 17.042907 290.460681
12 -482.680000 19.561821 17.668680 312.182249
13 -471.060000 19.840916 20.987070 440.457095
14 -492.140000 13.841916 14.850549 220.538818
15 -486.310000 12.458542 12.989410 168.724782
16 -488.660000 8.836687 12.574440 158.116535
17 -479.910000 14.577622 14.963642 223.910590
18 -474.550000 7.233453 8.315927 69.154645
19 -493.440000 13.379996 11.444468 130.975850
20 -495.000000 6.156618 7.366220 54.261191
21 -486.570000 10.448391 11.647935 135.674395
22 -488.990000 15.408245 16.798921 282.203735
23 -491.760000 10.517240 9.303791 86.560522
24 -491.230000 12.182570 11.685487 136.550604
25 -485.750000 16.326543 11.315196 128.033660
26 -487.580000 14.411369 10.608579 112.541957
27 -480.120000 15.467887 14.034779 196.975009
28 -489.240000 15.068787 10.805431 116.757332
29 -490.250000 16.883898 16.251418 264.108578
30 -478.720000 14.342114 15.736472 247.636543
31 -494.520000 11.829104 6.981622 48.743039
32 -482.870000 12.486471 9.365072 87.704573
33 -500.550000 11.126178 10.706094 114.620457
34 -506.100000 9.738456 14.035969 197.008420
35 -485.770000 15.846887 14.077831 198.185330
36 0.000000 9.628720 8.201855 67.270422
37 -493.590000 9.795577 11.271097 127.037628
38 -497.920000 5.444187 6.489992 42.120000
39 -489.670000 9.307164 10.990895 120.799783
40 -482.390000 7.340082 8.968324 80.430828
41 -488.420000 10.561889 11.070714 122.560704
42 -492.980000 13.253022 15.677249 245.776129
43 -480.730000 13.770549 9.808777 96.212107
44 -494.440000 9.112319 9.720389 94.485961
45 -498.830000 13.399096 13.978808 195.407067
46 -492.460000 11.431506 8.598508 73.934345
47 -480.640000 12.820882 11.627711 135.203669
48 -483.580000 11.809596 12.858478 165.340455
49 -490.150000 15.304473 14.075546 198.120991
50 -496.260000 8.004680 11.582583 134.156219
51 -482.680000 8.146122 11.054175 122.194791
52 -499.010000 15.770035 13.375802 178.912082
53 -479.040000 3.543451 10.335804 106.828849
54 -492.540000 12.005127 13.197284 174.168297
55 -482.930000 3.878896 10.838930 117.482397
56 -490.480000 16.763119 17.196371 295.715169
57 -480.070000 18.598881 17.059677 291.032589
58 -498.700000 8.528299 11.033358 121.734979
59 -503.620000 7.259833 7.602060 57.791310
60 -497.740000 9.053465 8.538297 72.902509
61 -484.450000 13.070878 13.881452 192.694699
62 -494.440000 12.105946 9.956142 99.124768
63 -472.120000 13.047558 8.790305 77.269455
64 -479.130000 13.409945 12.826541 164.520158
65 -491.400000 18.221626 14.245472 202.933477
66 -500.640000 15.719963 13.851520 191.864605
67 -489.690000 8.379150 8.137507 66.219012
68 -484.430000 14.778121 10.972971 120.406083
69 -480.230000 8.908184 9.090424 82.635803
70 -489.310000 12.133574 10.212120 104.287390
71 -484.150000 12.483958 14.270618 203.650546
72 -491.760000 10.368867 13.021167 169.550785
73 -491.440000 10.608351 12.103679 146.499042
74 -490.220000 12.506421 13.199717 174.232533
75 -483.750000 16.238922 12.183497 148.437588
76 -487.040000 16.250033 15.901334 252.852432
77 -491.730000 14.336203 13.287536 176.558617
78 -484.160000 12.855961 14.782768 218.530243
79 -488.840000 5.177895 11.506791 132.406230
80 -490.880000 9.735315 10.957171 120.059587
81 -486.440000 7.345779 11.427068 130.577891
82 -504.560000 11.792671 12.652006 160.073263
83 -486.710000 6.673261 8.561315 73.296108
84 -497.710000 12.210347 10.359037 107.309656
85 -490.850000 16.070127 16.131825 260.235789
86 -480.600000 6.841536 8.606878 74.078344
87 -480.870000 14.610058 13.899496 193.196000
88 -490.040000 14.816284 15.313344 234.498514
89 -489.680000 9.353554 11.435061 130.760617
90 -493.740000 11.113002 13.802468 190.508130
91 -473.520000 14.154483 13.317146 177.346370
92 -478.990000 16.881751 14.036404 197.020648
93 -474.330000 13.555364 14.179912 201.069894
94 -506.110000 13.429753 8.917365 79.519403
95 -498.120000 3.189995 9.762818 95.312622
96 -480.520000 15.500367 13.844031 191.657200
97 -471.580000 24.017308 18.260183 333.434297
98 -498.140000 13.411055 13.838268 191.497650
99 -494.830000 10.163060 13.869334 192.358429
100 -500.940000 13.282436 12.798040 163.789819
101 -470.370000 18.364432 13.345073 178.090964
102 -472.180000 13.603972 12.629570 159.506047
103 -485.950000 13.220737 14.644105 214.449815
104 -482.840000 12.104249 15.378952 236.512159
105 -488.400000 12.012012 12.236882 149.741279
106 -493.650000 14.259846 10.888221 118.553358
107 -497.440000 17.369851 17.520636 306.972694
108 -486.520000 13.787192 11.603518 134.641622
109 -490.620000 16.976713 17.870412 319.351627
110 -495.190000 12.582411 9.616818 92.483191
111 -487.360000 13.300627 11.772022 138.580511
112 -493.600000 11.464503 14.851814 220.576383
113 -486.970000 9.987226 7.736462 59.852851
114 -501.980000 8.879114 10.491605 110.073785
