-490.340000,0.231632,-1.322364
-502.880000,0.235792,-1.122606
-481.730000,0.386443,0.454580
-486.020000,-0.637418,0.643325
-487.920000,-0.207672,-0.113383
-478.090000,-0.318885,1.224402
-473.460000,0.964019,-0.116390
-493.900000,-0.669461,1.605776
-492.250000,-0.891729,-0.341687
-493.180000,0.611427,-0.476387
-483.910000,-0.467442,-0.961328
-482.680000,0.509505,-0.650654
-471.060000,-0.927838,-0.798385
-492.140000,-1.091690,0.097607
-486.310000,-0.475534,0.867581
-488.660000,0.281011,-0.648215
-479.910000,0.027938,0.428739
-474.550000,-0.912560,0.484325
-493.440000,1.460533,-0.526167
-495.000000,-0.634746,-0.200814
-486.570000,-1.408334,-0.235793
-488.990000,-0.340420,0.654085
-491.760000,0.514186,1.014299
-491.230000,-0.335208,-0.796841
-485.750000,0.773722,0.266363
-487.580000,-0.161765,-0.698507
-480.120000,-1.295995,-0.144319
-489.240000,-0.343002,0.255712
-490.250000,-0.640459,-0.404178
-478.720000,0.247980,0.270083
-494.520000,-0.247259,0.044258
-482.870000,0.645735,0.000954
-500.550000,-0.204986,0.107114
-506.100000,-0.050660,-0.534772
-485.770000,0.612659,1.741211
0.000000,-0.633169,0.319762
-493.590000,0.338893,0.406105
-497.920000,-0.308121,0.145984
-489.670000,-0.512563,-0.297519
-482.390000,0.253338,1.128170
-488.420000,-0.118449,0.973352
-492.980000,0.496862,-0.088485
-480.730000,-0.336381,-0.507667
-494.440000,0.711783,0.432844
-498.830000,-0.991321,0.538645
-492.460000,-0.725386,-0.423717
-480.640000,0.790282,-0.008963
-483.580000,1.076312,0.576842
-490.150000,0.444616,0.667496
-496.260000,0.780552,1.132297
-482.680000,-0.838153,-0.839929
-499.010000,-0.784456,-0.358237
-479.040000,0.717358,0.712363
-492.540000,0.830998,-0.422171
-482.930000,0.525528,-0.212180
-490.480000,0.022429,0.457077
-480.070000,1.117431,-1.736236
-498.700000,-0.302366,-0.065886
-503.620000,0.073761,0.138906
-497.740000,-0.368108,-0.349763
-484.450000,-0.587655,-0.512858
-494.440000,-0.095680,1.131184
-472.120000,-0.354748,0.414508
-479.130000,0.568639,-0.307822
-491.400000,0.593943,-1.539662
-500.640000,0.571552,0.203562
-489.690000,0.082974,1.099484
-484.430000,0.364506,-1.542545
-480.230000,0.465098,-1.235736
-489.310000,-0.226364,-0.341749
-484.150000,-0.331495,-0.817064
-491.760000,0.472706,-0.645701
-491.440000,-0.718713,-0.228848
-490.220000,0.405299,-0.753441
-483.750000,-0.273042,-1.583934
-487.040000,1.708009,-0.720717
-491.730000,-1.296187,0.046639
-484.160000,-0.106495,-0.400743
-488.840000,1.039814,-0.581364
-490.880000,1.341562,-0.229592
-486.440000,0.642257,0.199939
-504.560000,-0.066743,-0.932708
-486.710000,0.652219,0.021935
-497.710000,-0.543342,-0.101869
-490.850000,-0.118794,0.127712
-480.600000,-0.341359,-0.071625
-480.870000,0.668392,-0.125969
-490.040000,0.134109,0.776404
-489.680000,-0.187743,0.689535
-493.740000,0.674047,0.186092
-473.520000,0.745334,1.016436
-478.990000,0.103744,-0.319815
-474.330000,0.808921,0.071771
-506.110000,0.657591,-0.666336
-498.120000,0.641543,-0.338619
-480.520000,-1.280404,1.804638
-471.580000,1.469134,0.369090
-498.140000,-0.876523,1.074926
-494.830000,-1.534936,-0.669777
-500.940000,0.036465,0.382671
-470.370000,-0.821023,0.477794
-472.180000,-0.022743,0.021318
-485.950000,0.921613,0.238697
-482.840000,-0.509553,0.320384
-488.400000,1.571719,0.206391
-493.650000,0.542071,0.022161
-497.440000,-1.709679,-0.815232
-486.520000,0.388858,0.560803
-490.620000,0.230135,-0.054868
-495.190000,0.293002,-0.174255
-487.360000,0.095906,-0.429293
-493.600000,-1.206601,-0.231058
-486.970000,-0.994699,0.221595
-501.980000,-1.327412,-0.984288
-508.840000,0.546077,0.251208
-480.740000,-0.982559,0.015557
-500.600000,-0.585124,0.069724
-485.560000,-0.289041,-0.151297
-495.620000,-1.432799,0.807481
-481.800000,0.405852,0.873903
-484.200000,0.445732,1.391374
-485.840000,-1.199868,0.189475
-490.050000,0.438678,0.484910
-483.530000,1.298168,-0.484044
-493.320000,-0.027664,-1.125609
-490.360000,0.458837,-0.341309
-483.050000,0.276634,0.951179
-488.210000,0.082002,-0.538447
-467.170000,0.430110,-0.973560
-505.800000,-0.531685,-0.399222
-486.340000,-1.381427,0.293357
-501.360000,0.417063,0.578250
-487.710000,-0.314059,-0.504873
-483.040000,-1.163109,0.402902
-481.940000,0.716734,-0.290990
-490.360000,0.991806,1.590088
-491.720000,-0.608916,0.274794
-492.740000,0.338552,-0.705195
-491.560000,-0.020471,-0.247759
-484.420000,-0.328649,-0.263789
-509.920000,-0.246718,-1.055799
-479.400000,-0.218374,0.620162
-487.540000,0.851234,0.248480
-489.930000,0.202966,0.774380
-485.890000,-0.134960,-0.413656
-493.310000,-0.910630,-0.721338
-481.000000,1.294751,0.645915
-484.940000,-0.067245,-1.167604
-487.880000,-1.472268,-0.112889
-474.440000,0.425079,0.267416
-492.600000,-0.886831,0.039744
-485.010000,-1.477027,0.360732
-491.780000,-0.673515,-0.456047
-479.290000,0.343453,-0.620958
-489.160000,-0.721081,-0.637822
-487.960000,0.213303,0.214397
-487.630000,0.400356,-0.393324
-475.780000,0.148379,0.335914
-495.740000,0.550250,-1.491591
-472.880000,-0.059102,-0.517816
-491.750000,-0.570692,0.445718
-473.480000,-0.311314,0.867550
