-38.070000,-0.124791,-0.071810
-5.350000,1.002202,-0.308169
-32.760000,-0.372596,1.249905
0.000000,0.032177,1.275096
-34.650000,-0.311048,-0.250099
-14.750000,0.927861,1.447522
-20.950000,-0.164951,0.518914
-39.410000,1.051517,0.336778
-12.430000,-0.182746,0.094864
-33.930000,0.455657,0.143873
-7.800000,1.252750,0.352398
-12.780000,-0.258720,1.150160
-34.960000,0.196437,1.024023
0.000000,0.150772,-0.089031
-13.430000,-0.863029,0.643632
-38.570000,-0.326698,1.216836
-42.400000,0.039936,0.694352
-42.430000,-0.611752,0.466974
-45.140000,0.018936,0.992711
-41.340000,-0.453855,0.817128
-35.400000,-0.266767,-0.263117
-37.950000,-0.417077,0.367154
-49.170000,-0.103042,-0.486817
-35.710000,0.083661,0.151494
-45.470000,0.564424,-1.058167
-14.920000,0.354472,-0.078556
-42.860000,0.231545,0.819044
-42.880000,-0.391353,-0.011169
-34.850000,0.759666,-1.145369
-37.530000,0.167625,-0.438332
-2.060000,1.758320,-0.197016
-40.010000,0.976570,-0.987220
-8.570000,-1.408350,0.740186
-7.890000,-1.287536,1.171786
-41.930000,0.635131,0.754573
-40.340000,0.124308,-0.007667
0.000000,-0.016046,-0.774388
0.000000,0.744569,0.774437
-42.150000,-0.127720,-0.445607
-6.770000,-1.555877,-1.086675
-33.640000,0.389821,-0.094943
-1.710000,-0.333051,1.020035
-42.780000,-0.721166,1.086936
0.000000,1.380390,0.167004
-38.900000,-1.026216,-1.000999
-45.570000,-0.187599,1.072794
-35.430000,0.049770,-0.443621
-9.160000,-0.644690,0.361573
-39.010000,0.131470,-0.577478
-9.790000,0.440702,1.271522
-49.620000,0.742876,0.587008
-41.670000,0.352452,0.119677
-42.380000,1.203728,-0.453819
0.000000,0.915057,-0.227151
-37.850000,0.315253,0.522229
-46.300000,0.766225,-0.021302
-43.150000,-0.753361,0.538247
-14.280000,0.118824,0.348349
-36.520000,-0.579192,-0.308531
-38.910000,-0.072852,-0.104966
-24.520000,-0.173203,0.569499
-41.220000,1.630485,-0.864736
-2.950000,0.046582,-0.431509
-41.810000,-1.327750,-0.465219
-41.920000,-0.644106,0.873440
-23.990000,-0.309284,-1.379582
-41.920000,-0.751369,1.003064
-16.700000,-0.079666,-0.609338
-37.500000,-0.563562,0.906277
-38.440000,-0.705564,0.558860
-1.210000,-0.451441,-1.590302
-46.830000,-0.951326,0.069825
-41.370000,-0.326691,1.048671
-15.040000,-0.285898,1.136140
-20.880000,-0.765971,-0.527563
-1.090000,-0.257906,-0.468672
-42.140000,-0.377071,0.475638
-7.110000,-0.501990,1.091670
-45.780000,-0.780528,0.522051
-8.660000,0.010634,1.343242
-4.730000,-0.358292,-0.938159
-4.530000,-0.443753,0.648159
-41.890000,-0.906886,-0.227910
-3.580000,1.527280,0.239443
-47.990000,-1.922809,0.447005
-26.240000,-0.424903,0.218574
-41.640000,0.006462,1.246970
-3.980000,-0.306037,1.635045
0.000000,-0.827019,0.005520
-44.630000,-0.593468,-0.239153
0.000000,-0.972491,0.570103
-54.370000,0.432945,0.486989
-11.100000,-0.321304,-0.118365
-0.270000,-0.151381,-0.796092
-16.490000,0.780244,-0.641353
-38.780000,0.789048,-0.167298
-44.060000,-0.826977,0.123751
-31.380000,-0.890303,0.293926
-42.360000,1.173681,-0.055386
-7.150000,0.949451,-0.259197
0.000000,0.396974,-0.023149
-12.100000,-0.736243,-0.954724
0.000000,-0.127861,-0.765536
-48.550000,-0.496380,-1.090065
-8.290000,0.700620,0.394027
-6.380000,-0.055622,0.564022
-40.720000,0.086960,0.048558
0.000000,-0.542853,1.100629
-34.110000,0.756878,-0.387847
-4.040000,0.680827,0.198670
-33.230000,0.715003,-0.513056
-38.590000,-0.091333,0.834576
